#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051239	Regulation of multicellular organismal process	29	2749	0.67	6.60e-12	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000284818,9606.ENSP00000290271,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000483552	CD74,TNFRSF1A,TIMP1,GFAP,FABP4,PDGFRA,LY96,STC1,TNFSF12,MERTK,HAVCR2,GHRL,TNFSF13,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,IL5RA,ADM,TNFRSF11A,CCL3,NEFL,FURIN
GO:0050896	Response to stimulus	42	7835	0.38	7.52e-12	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000259206,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000290271,9606.ENSP00000293778,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000341141,9606.ENSP00000343505,9606.ENSP00000347714,9606.ENSP00000348888,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000373489,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,GFAP,FABP4,PDGFRA,IL1RN,IGFBP4,TNFRSF10B,LY96,IL10RB,STC1,CXCL16,TNFSF12,MERTK,HAVCR2,GHRL,SMPD1,SIGLEC1,TNFSF13,FCAR,PIGR,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,KRT18,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,IL5RA,IL18BP,ADM,ADGRG1,TNFRSF11A,CCL3,NEFL,FURIN,FAS
GO:0042221	Response to chemical	33	4010	0.57	1.29e-11	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000259206,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000290271,9606.ENSP00000293778,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000348888,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000373489,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,FABP4,PDGFRA,IL1RN,LY96,IL10RB,STC1,CXCL16,HAVCR2,GHRL,SMPD1,FCAR,PIGR,TREM2,TNFRSF1B,CD83,CD274,KRT18,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,IL5RA,IL18BP,ADM,TNFRSF11A,CCL3,NEFL,FURIN,FAS
GO:0034612	Response to tumor necrosis factor	12	199	1.43	2.48e-11	9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000293778,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000365435,9606.ENSP00000373489,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000498466	TNFRSF1A,FABP4,CXCL16,SMPD1,FCAR,TNFRSF1B,KRT18,TNF,IL18BP,TNFRSF11A,CCL3,FAS
GO:0007166	Cell surface receptor signaling pathway	25	2040	0.74	4.80e-11	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000257290,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000335074,9606.ENSP00000347714,9606.ENSP00000348888,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000373489,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,PDGFRA,TNFRSF10B,LY96,IL10RB,TNFSF12,MERTK,GHRL,FCAR,PIGR,TREM2,TNFRSF1B,CD274,CLEC6A,KRT18,ITGB2,IL18R1,TNF,IL5RA,ADGRG1,TNFRSF11A,CCL3,FURIN,FAS
GO:0048518	Positive regulation of biological process	38	6207	0.44	6.39e-11	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000290271,9606.ENSP00000293778,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000343505,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000412209,9606.ENSP00000436607,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,GFAP,FABP4,PDGFRA,IGFBP4,TNFRSF10B,LY96,IL10RB,STC1,CXCL16,TNFSF12,MERTK,HAVCR2,GHRL,SMPD1,TNFSF13,FCAR,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,PVR,IL5RA,ADM,ADGRG1,TNFRSF11A,CCL3,NEFL,FURIN,FAS
GO:0044419	Biological process involved in interspecies interaction between organisms	22	1490	0.82	8.00e-11	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293778,9606.ENSP00000312002,9606.ENSP00000340409,9606.ENSP00000341141,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908	CD74,TNFRSF1A,FABP4,LY96,IL10RB,CXCL16,HAVCR2,SMPD1,SIGLEC1,FCAR,TREM2,TNFRSF1B,CD274,CLEC6A,LGALS9,PLA2G10,TNF,PVR,IL18BP,ADM,TNFRSF11A,CCL3
GO:0071345	Cellular response to cytokine stimulus	17	711	1.03	8.00e-11	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000290200,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000373489,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000434717,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000498466	CD74,TNFRSF1A,FABP4,IL10RB,FCAR,TREM2,TNFRSF1B,KRT18,LGALS9,IL18R1,PLA2G10,TNF,IL5RA,IL18BP,TNFRSF11A,CCL3,FAS
GO:0051240	Positive regulation of multicellular organismal process	22	1505	0.82	9.06e-11	9606.ENSP00000009530,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000284818,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000483552	CD74,GFAP,FABP4,LY96,TNFSF12,HAVCR2,GHRL,TNFSF13,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,TNF,ADM,TNFRSF11A,CCL3,NEFL,FURIN
GO:0009605	Response to external stimulus	26	2355	0.69	9.43e-11	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000290271,9606.ENSP00000293778,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000498466	CD74,TNFRSF1A,FABP4,PDGFRA,TNFRSF10B,LY96,IL10RB,STC1,CXCL16,HAVCR2,GHRL,SMPD1,FCAR,TREM2,TNFRSF1B,CD274,CLEC6A,LGALS9,ITGB2,PLA2G10,TNF,IL18BP,ADM,TNFRSF11A,CCL3,FAS
GO:0070887	Cellular response to chemical stimulus	27	2609	0.67	1.01e-10	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000290271,9606.ENSP00000293778,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000373489,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000434717,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,FABP4,PDGFRA,LY96,IL10RB,STC1,CXCL16,HAVCR2,GHRL,SMPD1,FCAR,TREM2,TNFRSF1B,CD274,KRT18,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,IL5RA,IL18BP,TNFRSF11A,CCL3,FURIN,FAS
GO:0001817	Regulation of cytokine production	17	739	1.01	1.17e-10	9606.ENSP00000009530,9606.ENSP00000284818,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000477908,9606.ENSP00000483552	CD74,LY96,MERTK,HAVCR2,GHRL,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,LGALS9,IL18R1,PLA2G10,TNF,IL5RA,CCL3,FURIN
GO:0051241	Negative regulation of multicellular organismal process	19	1035	0.91	1.40e-10	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000257290,9606.ENSP00000290271,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000477908,9606.ENSP00000483552	CD74,TNFRSF1A,TIMP1,PDGFRA,STC1,MERTK,HAVCR2,GHRL,TREM2,TNFRSF1B,CD83,CD274,LGALS9,IL18R1,PLA2G10,TNF,ADM,CCL3,FURIN
GO:0009607	Response to biotic stimulus	21	1375	0.83	1.50e-10	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293778,9606.ENSP00000312002,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908	CD74,TNFRSF1A,FABP4,TNFRSF10B,LY96,IL10RB,CXCL16,HAVCR2,SMPD1,FCAR,TREM2,TNFRSF1B,CD274,CLEC6A,LGALS9,PLA2G10,TNF,IL18BP,ADM,TNFRSF11A,CCL3
GO:0048522	Positive regulation of cellular process	36	5584	0.46	1.64e-10	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000253408,9606.ENSP00000257290,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293778,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000343505,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000412209,9606.ENSP00000436607,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,GFAP,PDGFRA,IGFBP4,TNFRSF10B,LY96,IL10RB,CXCL16,TNFSF12,MERTK,HAVCR2,GHRL,SMPD1,TNFSF13,FCAR,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,PVR,IL5RA,ADM,ADGRG1,TNFRSF11A,CCL3,NEFL,FURIN,FAS
GO:0071310	Cellular response to organic substance	24	2019	0.73	2.51e-10	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000290271,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000373489,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000434717,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,FABP4,PDGFRA,LY96,IL10RB,STC1,HAVCR2,GHRL,FCAR,TREM2,TNFRSF1B,CD274,KRT18,LGALS9,IL18R1,PLA2G10,TNF,IL5RA,IL18BP,TNFRSF11A,CCL3,FURIN,FAS
GO:0048584	Positive regulation of response to stimulus	24	2131	0.7	7.80e-10	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000498466	CD74,TNFRSF1A,FABP4,PDGFRA,IGFBP4,TNFRSF10B,LY96,IL10RB,TNFSF12,HAVCR2,GHRL,TNFSF13,TREM2,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,TNF,PVR,ADGRG1,TNFRSF11A,CCL3,FAS
